source_split,row_index,utterance_id,speaker_id,label,route_split
train,2905,Ses03M_impro06_M027,Ses03M,3,private
train,2906,Ses03M_impro06_M028,Ses03M,3,private
train,2907,Ses03M_impro06_M029,Ses03M,3,private
train,2908,Ses03M_impro06_M030,Ses03M,3,private
train,2909,Ses03M_impro06_M031,Ses03M,3,private
train,2910,Ses03M_impro06_M032,Ses03M,3,private
train,2911,Ses03M_impro07_F000,Ses03F,1,private
train,2912,Ses03M_impro07_F001,Ses03F,1,private
train,2913,Ses03M_impro07_F006,Ses03F,1,private
train,2914,Ses03M_impro07_F007,Ses03F,1,private
train,2915,Ses03M_impro07_F008,Ses03F,1,private
train,2916,Ses03M_impro07_F009,Ses03F,1,private
train,2917,Ses03M_impro07_F010,Ses03F,1,private
train,2918,Ses03M_impro07_F011,Ses03F,1,private
train,2919,Ses03M_impro07_F012,Ses03F,1,private
train,2920,Ses03M_impro07_F013,Ses03F,1,private
train,2921,Ses03M_impro07_F014,Ses03F,1,private
train,2922,Ses03M_impro07_F016,Ses03F,1,private
train,2923,Ses03M_impro07_F017,Ses03F,1,private
train,2924,Ses03M_impro07_F018,Ses03F,1,private
train,2925,Ses03M_impro07_F019,Ses03F,1,private
train,2926,Ses03M_impro07_F023,Ses03F,2,private
train,2927,Ses03M_impro07_M002,Ses03M,1,private
train,2928,Ses03M_impro07_M003,Ses03M,1,private
train,2929,Ses03M_impro07_M004,Ses03M,1,private
train,2930,Ses03M_impro07_M005,Ses03M,1,private
train,2931,Ses03M_impro07_M006,Ses03M,1,private
train,2932,Ses03M_impro07_M007,Ses03M,1,private
train,2933,Ses03M_impro07_M008,Ses03M,1,private
train,2934,Ses03M_impro07_M009,Ses03M,2,private
train,2935,Ses03M_impro07_M010,Ses03M,1,private
train,2936,Ses03M_impro07_M011,Ses03M,1,private
train,2937,Ses03M_impro07_M013,Ses03M,1,private
train,2938,Ses03M_impro07_M014,Ses03M,1,private
train,2939,Ses03M_impro07_M015,Ses03M,1,private
train,2940,Ses03M_impro07_M016,Ses03M,1,private
train,2941,Ses03M_impro07_M017,Ses03M,1,private
train,2942,Ses03M_impro07_M018,Ses03M,1,private
train,2943,Ses03M_impro07_M019,Ses03M,1,private
train,2944,Ses03M_impro07_M020,Ses03M,1,private
train,2945,Ses03M_impro07_M022,Ses03M,1,private
train,2946,Ses03M_impro07_M023,Ses03M,1,private
train,2947,Ses03M_impro07_M024,Ses03M,1,private
train,2948,Ses03M_impro07_M025,Ses03M,1,private
train,2949,Ses03M_impro08a_F004,Ses03F,2,private
train,2950,Ses03M_impro08a_F013,Ses03F,0,private
train,2951,Ses03M_impro08a_F014,Ses03F,0,private
train,2952,Ses03M_impro08a_F015,Ses03F,0,private
train,2953,Ses03M_impro08a_F020,Ses03F,0,private
train,2954,Ses03M_impro08a_F021,Ses03F,0,private
train,2955,Ses03M_impro08a_F022,Ses03F,0,private
train,2956,Ses03M_impro08a_M000,Ses03M,2,private
train,2957,Ses03M_impro08a_M001,Ses03M,2,private
train,2958,Ses03M_impro08a_M002,Ses03M,2,private
train,2959,Ses03M_impro08a_M003,Ses03M,2,private
train,2960,Ses03M_impro08a_M004,Ses03M,2,private
train,2961,Ses03M_impro08a_M005,Ses03M,2,private
train,2962,Ses03M_impro08a_M006,Ses03M,2,private
train,2963,Ses03M_impro08a_M007,Ses03M,2,private
train,2964,Ses03M_impro08a_M008,Ses03M,2,private
train,2965,Ses03M_impro08a_M009,Ses03M,2,private
train,2966,Ses03M_impro08a_M010,Ses03M,2,private
train,2967,Ses03M_impro08a_M012,Ses03M,2,private
train,2968,Ses03M_impro08a_M013,Ses03M,2,private
train,2969,Ses03M_impro08a_M016,Ses03M,2,private
train,2970,Ses03M_impro08a_M017,Ses03M,2,private
train,2971,Ses03M_impro08a_M018,Ses03M,2,private
train,2972,Ses03M_impro08a_M019,Ses03M,2,private
train,2973,Ses03M_impro08a_M020,Ses03M,2,private
train,2974,Ses03M_impro08a_M021,Ses03M,2,private
train,2975,Ses03M_impro08a_M022,Ses03M,2,private
train,2976,Ses03M_impro08a_M023,Ses03M,2,private
train,2977,Ses03M_impro08a_M024,Ses03M,2,private
train,2978,Ses03M_impro08a_M025,Ses03M,2,private
train,2979,Ses03M_impro08a_M026,Ses03M,2,private
train,2980,Ses03M_impro08a_M027,Ses03M,2,private
train,2981,Ses03M_impro08b_F005,Ses03F,0,private
train,2982,Ses03M_impro08b_F006,Ses03F,0,private
train,2983,Ses03M_impro08b_F021,Ses03F,2,private
train,2984,Ses03M_impro08b_F023,Ses03F,2,private
train,2985,Ses03M_impro08b_F024,Ses03F,2,private
train,2986,Ses03M_impro08b_M000,Ses03M,2,private
train,2987,Ses03M_impro08b_M001,Ses03M,2,private
train,2988,Ses03M_impro08b_M002,Ses03M,2,private
train,2989,Ses03M_impro08b_M003,Ses03M,2,private
train,2990,Ses03M_impro08b_M004,Ses03M,2,private
train,2991,Ses03M_impro08b_M005,Ses03M,2,private
train,2992,Ses03M_impro08b_M006,Ses03M,2,private
train,2993,Ses03M_impro08b_M007,Ses03M,2,private
train,2994,Ses03M_impro08b_M008,Ses03M,2,private
train,2995,Ses03M_impro08b_M009,Ses03M,2,private
train,2996,Ses03M_impro08b_M010,Ses03M,2,private
train,2997,Ses03M_impro08b_M011,Ses03M,2,private
train,2998,Ses03M_impro08b_M012,Ses03M,2,private
train,2999,Ses03M_impro08b_M013,Ses03M,2,private
train,3000,Ses03M_impro08b_M014,Ses03M,2,private
train,3001,Ses03M_impro08b_M015,Ses03M,2,private
train,3002,Ses03M_impro08b_M016,Ses03M,2,private
train,3003,Ses03M_impro08b_M017,Ses03M,2,private
train,3004,Ses03M_impro08b_M018,Ses03M,2,private
train,3005,Ses03M_impro08b_M019,Ses03M,2,private
train,3006,Ses03M_impro08b_M020,Ses03M,2,private
train,3007,Ses03M_impro08b_M021,Ses03M,2,private
train,3008,Ses03M_impro08b_M022,Ses03M,2,private
train,3009,Ses03M_script01_1_F000,Ses03F,2,private
train,3010,Ses03M_script01_1_F004,Ses03F,3,private
train,3011,Ses03M_script01_1_F005,Ses03F,3,private
train,3012,Ses03M_script01_1_F008,Ses03F,3,private
train,3013,Ses03M_script01_1_F016,Ses03F,0,private
train,3014,Ses03M_script01_1_F017,Ses03F,0,private
train,3015,Ses03M_script01_1_F020,Ses03F,0,private
train,3016,Ses03M_script01_1_F021,Ses03F,2,private
train,3017,Ses03M_script01_1_F028,Ses03F,2,private
train,3018,Ses03M_script01_1_F030,Ses03F,2,private
train,3019,Ses03M_script01_1_F038,Ses03F,0,private
train,3020,Ses03M_script01_1_F040,Ses03F,3,private
train,3021,Ses03M_script01_1_F043,Ses03F,0,private
train,3022,Ses03M_script01_1_F045,Ses03F,3,private
train,3023,Ses03M_script01_1_F046,Ses03F,3,private
train,3024,Ses03M_script01_1_M000,Ses03M,3,private
train,3025,Ses03M_script01_1_M001,Ses03M,3,private
train,3026,Ses03M_script01_1_M002,Ses03M,3,private
train,3027,Ses03M_script01_1_M003,Ses03M,3,private
train,3028,Ses03M_script01_1_M004,Ses03M,3,private
train,3029,Ses03M_script01_1_M005,Ses03M,3,private
train,3030,Ses03M_script01_1_M006,Ses03M,3,private
train,3031,Ses03M_script01_1_M007,Ses03M,3,private
train,3032,Ses03M_script01_1_M009,Ses03M,0,private
train,3033,Ses03M_script01_1_M011,Ses03M,0,private
train,3034,Ses03M_script01_1_M012,Ses03M,0,private
train,3035,Ses03M_script01_1_M017,Ses03M,2,private
train,3036,Ses03M_script01_1_M019,Ses03M,2,private
train,3037,Ses03M_script01_1_M021,Ses03M,2,private
train,3038,Ses03M_script01_1_M022,Ses03M,0,private
train,3039,Ses03M_script01_1_M027,Ses03M,0,private
train,3040,Ses03M_script01_1_M028,Ses03M,2,private
train,3041,Ses03M_script01_1_M029,Ses03M,2,private
train,3042,Ses03M_script01_1_M030,Ses03M,3,private
train,3043,Ses03M_script01_1_M031,Ses03M,2,private
train,3044,Ses03M_script01_1_M036,Ses03M,3,private
train,3045,Ses03M_script01_1_M037,Ses03M,2,private
train,3046,Ses03M_script01_1_M038,Ses03M,2,private
train,3047,Ses03M_script01_1_M039,Ses03M,0,private
train,3048,Ses03M_script01_1_M040,Ses03M,0,private
train,3049,Ses03M_script01_1_M041,Ses03M,0,private
train,3050,Ses03M_script01_1_M043,Ses03M,2,private
train,3051,Ses03M_script01_1_M045,Ses03M,3,private
train,3052,Ses03M_script01_1_M046,Ses03M,3,private
train,3053,Ses03M_script01_1_M047,Ses03M,3,private
train,3054,Ses03M_script01_2_F000,Ses03F,0,private
train,3055,Ses03M_script01_2_F001,Ses03F,0,private
train,3056,Ses03M_script01_2_F006,Ses03F,0,private
train,3057,Ses03M_script01_2_F009,Ses03F,0,private
train,3058,Ses03M_script01_2_F010,Ses03F,3,private
train,3059,Ses03M_script01_2_F011,Ses03F,3,private
train,3060,Ses03M_script01_2_F012,Ses03F,0,private
train,3061,Ses03M_script01_2_F015,Ses03F,0,private
train,3062,Ses03M_script01_2_F017,Ses03F,3,private
train,3063,Ses03M_script01_2_F019,Ses03F,3,private
train,3064,Ses03M_script01_2_M001,Ses03M,2,private
train,3065,Ses03M_script01_2_M004,Ses03M,2,private
train,3066,Ses03M_script01_2_M005,Ses03M,2,private
train,3067,Ses03M_script01_2_M008,Ses03M,2,private
train,3068,Ses03M_script01_2_M014,Ses03M,0,private
train,3069,Ses03M_script01_2_M015,Ses03M,0,private
train,3070,Ses03M_script01_2_M016,Ses03M,0,private
train,3071,Ses03M_script01_2_M017,Ses03M,0,private
train,3072,Ses03M_script01_3_F004,Ses03F,3,private
train,3073,Ses03M_script01_3_F006,Ses03F,3,private
train,3074,Ses03M_script01_3_F007,Ses03F,3,private
train,3075,Ses03M_script01_3_F008,Ses03F,3,private
train,3076,Ses03M_script01_3_F011,Ses03F,1,private
train,3077,Ses03M_script01_3_F012,Ses03F,1,private
train,3078,Ses03M_script01_3_F013,Ses03F,1,private
train,3079,Ses03M_script01_3_F014,Ses03F,1,private
train,3080,Ses03M_script01_3_F015,Ses03F,1,private
train,3081,Ses03M_script01_3_F016,Ses03F,1,private
train,3082,Ses03M_script01_3_F017,Ses03F,1,private
train,3083,Ses03M_script01_3_F018,Ses03F,1,private
train,3084,Ses03M_script01_3_F019,Ses03F,1,private
train,3085,Ses03M_script01_3_F020,Ses03F,1,private
train,3086,Ses03M_script01_3_F021,Ses03F,1,private
train,3087,Ses03M_script01_3_F029,Ses03F,3,private
train,3088,Ses03M_script01_3_F030,Ses03F,3,private
train,3089,Ses03M_script01_3_F031,Ses03F,3,private
train,3090,Ses03M_script01_3_F033,Ses03F,3,private
train,3091,Ses03M_script01_3_F034,Ses03F,1,private
train,3092,Ses03M_script01_3_M001,Ses03M,2,private
train,3093,Ses03M_script01_3_M004,Ses03M,2,private
train,3094,Ses03M_script01_3_M008,Ses03M,1,private
train,3095,Ses03M_script01_3_M010,Ses03M,1,private
train,3096,Ses03M_script01_3_M016,Ses03M,1,private
train,3097,Ses03M_script01_3_M018,Ses03M,1,private
train,3098,Ses03M_script01_3_M019,Ses03M,1,private
train,3099,Ses03M_script01_3_M021,Ses03M,1,private
train,3100,Ses03M_script01_3_M023,Ses03M,3,private
train,3101,Ses03M_script01_3_M027,Ses03M,3,private
train,3102,Ses03M_script01_3_M028,Ses03M,3,private
train,3103,Ses03M_script01_3_M029,Ses03M,3,private
train,3104,Ses03M_script01_3_M030,Ses03M,3,private
train,3105,Ses03M_script01_3_M031,Ses03M,3,private
train,3106,Ses03M_script01_3_M032,Ses03M,3,private
train,3107,Ses03M_script01_3_M033,Ses03M,3,private
train,3108,Ses03M_script01_3_M034,Ses03M,3,private
train,3109,Ses03M_script01_3_M035,Ses03M,3,private
train,3110,Ses03M_script01_3_M036,Ses03M,3,private
train,3111,Ses03M_script01_3_M037,Ses03M,3,private
train,3112,Ses03M_script01_3_M038,Ses03M,3,private
train,3113,Ses03M_script01_3_M039,Ses03M,3,private
train,3114,Ses03M_script01_3_M040,Ses03M,3,private
train,3115,Ses03M_script01_3_M041,Ses03M,3,private
train,3116,Ses03M_script01_3_M042,Ses03M,3,private
train,3117,Ses03M_script01_3_M045,Ses03M,1,private
train,3118,Ses03M_script01_3_M046,Ses03M,1,private
train,3119,Ses03M_script02_1_F005,Ses03F,2,private
train,3120,Ses03M_script02_1_F016,Ses03F,2,private
train,3121,Ses03M_script02_1_M000,Ses03M,1,private
train,3122,Ses03M_script02_1_M001,Ses03M,1,private
train,3123,Ses03M_script02_1_M002,Ses03M,1,private
train,3124,Ses03M_script02_1_M003,Ses03M,1,private
train,3125,Ses03M_script02_1_M004,Ses03M,1,private
train,3126,Ses03M_script02_1_M005,Ses03M,1,private
train,3127,Ses03M_script02_1_M014,Ses03M,1,private
train,3128,Ses03M_script02_1_M015,Ses03M,1,private
train,3129,Ses03M_script02_1_M016,Ses03M,1,private
train,3130,Ses03M_script02_1_M017,Ses03M,2,private
train,3131,Ses03M_script02_1_M023,Ses03M,1,private
train,3132,Ses03M_script02_1_M024,Ses03M,1,private
train,3133,Ses03M_script02_1_M025,Ses03M,1,private
train,3134,Ses03M_script02_1_M026,Ses03M,1,private
train,3135,Ses03M_script02_1_M027,Ses03M,1,private
train,3136,Ses03M_script02_1_M034,Ses03M,1,private
train,3137,Ses03M_script02_1_M035,Ses03M,1,private
train,3138,Ses03M_script02_1_M036,Ses03M,1,private
train,3139,Ses03M_script02_1_M037,Ses03M,1,private
train,3140,Ses03M_script02_1_M038,Ses03M,1,private
train,3141,Ses03M_script02_1_M039,Ses03M,1,private
train,3142,Ses03M_script02_1_M040,Ses03M,1,private
train,3143,Ses03M_script02_1_M041,Ses03M,1,private
train,3144,Ses03M_script02_1_M042,Ses03M,1,private
train,3145,Ses03M_script02_1_M043,Ses03M,1,private
train,3146,Ses03M_script02_2_F000,Ses03F,0,private
train,3147,Ses03M_script02_2_F001,Ses03F,0,private
train,3148,Ses03M_script02_2_F002,Ses03F,0,private
train,3149,Ses03M_script02_2_F003,Ses03F,0,private
train,3150,Ses03M_script02_2_F004,Ses03F,0,private
train,3151,Ses03M_script02_2_F009,Ses03F,0,private
train,3152,Ses03M_script02_2_F011,Ses03F,0,private
train,3153,Ses03M_script02_2_F013,Ses03F,0,private
train,3154,Ses03M_script02_2_F016,Ses03F,0,private
train,3155,Ses03M_script02_2_F018,Ses03F,3,private
train,3156,Ses03M_script02_2_F023,Ses03F,3,private
train,3157,Ses03M_script02_2_F024,Ses03F,3,private
train,3158,Ses03M_script02_2_F025,Ses03F,3,private
train,3159,Ses03M_script02_2_F031,Ses03F,0,private
train,3160,Ses03M_script02_2_F033,Ses03F,0,private
train,3161,Ses03M_script02_2_F034,Ses03F,3,private
train,3162,Ses03M_script02_2_F035,Ses03F,3,private
train,3163,Ses03M_script02_2_F036,Ses03F,3,private
train,3164,Ses03M_script02_2_F037,Ses03F,3,private
train,3165,Ses03M_script02_2_F038,Ses03F,3,private
train,3166,Ses03M_script02_2_F040,Ses03F,3,private
train,3167,Ses03M_script02_2_F041,Ses03F,3,private
train,3168,Ses03M_script02_2_F042,Ses03F,1,private
train,3169,Ses03M_script02_2_F044,Ses03F,1,private
train,3170,Ses03M_script02_2_F046,Ses03F,1,private
train,3171,Ses03M_script02_2_F047,Ses03F,1,private
train,3172,Ses03M_script02_2_F048,Ses03F,1,private
train,3173,Ses03M_script02_2_F049,Ses03F,1,private
train,3174,Ses03M_script02_2_M000,Ses03M,1,private
train,3175,Ses03M_script02_2_M014,Ses03M,2,private
train,3176,Ses03M_script02_2_M017,Ses03M,2,private
train,3177,Ses03M_script02_2_M019,Ses03M,2,private
train,3178,Ses03M_script02_2_M020,Ses03M,2,private
train,3179,Ses03M_script02_2_M021,Ses03M,2,private
train,3180,Ses03M_script02_2_M022,Ses03M,2,private
train,3181,Ses03M_script02_2_M028,Ses03M,0,private
train,3182,Ses03M_script02_2_M029,Ses03M,0,private
train,3183,Ses03M_script02_2_M030,Ses03M,0,private
train,3184,Ses03M_script02_2_M031,Ses03M,0,private
train,3185,Ses03M_script02_2_M032,Ses03M,0,private
train,3186,Ses03M_script02_2_M033,Ses03M,0,private
train,3187,Ses03M_script02_2_M036,Ses03M,3,private
train,3188,Ses03M_script02_2_M037,Ses03M,3,private
train,3189,Ses03M_script02_2_M041,Ses03M,1,private
train,3190,Ses03M_script02_2_M042,Ses03M,1,private
train,3191,Ses03M_script02_2_M045,Ses03M,1,private
train,3192,Ses03M_script02_2_M046,Ses03M,1,private
train,3193,Ses03M_script03_1_F003,Ses03F,1,private
train,3194,Ses03M_script03_1_F004,Ses03F,1,private
train,3195,Ses03M_script03_1_F005,Ses03F,1,private
train,3196,Ses03M_script03_1_F006,Ses03F,1,private
train,3197,Ses03M_script03_1_F018,Ses03F,3,private
train,3198,Ses03M_script03_1_M004,Ses03M,1,private
train,3199,Ses03M_script03_1_M006,Ses03M,1,private
train,3200,Ses03M_script03_1_M035,Ses03M,2,private
train,3201,Ses03M_script03_2_F000,Ses03F,2,private
train,3202,Ses03M_script03_2_F001,Ses03F,0,private
train,3203,Ses03M_script03_2_F003,Ses03F,2,private
train,3204,Ses03M_script03_2_F004,Ses03F,2,private
train,3205,Ses03M_script03_2_F006,Ses03F,2,private
train,3206,Ses03M_script03_2_F010,Ses03F,0,private
train,3207,Ses03M_script03_2_F011,Ses03F,0,private
train,3208,Ses03M_script03_2_F012,Ses03F,2,private
train,3209,Ses03M_script03_2_F014,Ses03F,0,private
train,3210,Ses03M_script03_2_F016,Ses03F,2,private
train,3211,Ses03M_script03_2_F017,Ses03F,2,private
train,3212,Ses03M_script03_2_F024,Ses03F,0,private
train,3213,Ses03M_script03_2_F025,Ses03F,0,private
train,3214,Ses03M_script03_2_F028,Ses03F,0,private
train,3215,Ses03M_script03_2_F029,Ses03F,0,private
train,3216,Ses03M_script03_2_F030,Ses03F,0,private
train,3217,Ses03M_script03_2_F031,Ses03F,0,private
train,3218,Ses03M_script03_2_F032,Ses03F,0,private
train,3219,Ses03M_script03_2_F033,Ses03F,0,private
train,3220,Ses03M_script03_2_F036,Ses03F,2,private
train,3221,Ses03M_script03_2_F038,Ses03F,0,private
train,3222,Ses03M_script03_2_F039,Ses03F,0,private
train,3223,Ses03M_script03_2_F040,Ses03F,0,private
train,3224,Ses03M_script03_2_F041,Ses03F,0,private
train,3225,Ses03M_script03_2_F042,Ses03F,0,private
train,3226,Ses03M_script03_2_F043,Ses03F,0,private
train,3227,Ses03M_script03_2_F044,Ses03F,0,private
train,3228,Ses03M_script03_2_F045,Ses03F,0,private
train,3229,Ses03M_script03_2_M000,Ses03M,2,private
train,3230,Ses03M_script03_2_M003,Ses03M,0,private
train,3231,Ses03M_script03_2_M004,Ses03M,0,private
train,3232,Ses03M_script03_2_M005,Ses03M,0,private
train,3233,Ses03M_script03_2_M006,Ses03M,0,private
train,3234,Ses03M_script03_2_M007,Ses03M,0,private
train,3235,Ses03M_script03_2_M008,Ses03M,0,private
train,3236,Ses03M_script03_2_M009,Ses03M,2,private
train,3237,Ses03M_script03_2_M010,Ses03M,2,private
train,3238,Ses03M_script03_2_M011,Ses03M,0,private
train,3239,Ses03M_script03_2_M012,Ses03M,0,private
train,3240,Ses03M_script03_2_M014,Ses03M,0,private
train,3241,Ses03M_script03_2_M019,Ses03M,2,private
train,3242,Ses03M_script03_2_M020,Ses03M,2,private
train,3243,Ses03M_script03_2_M021,Ses03M,2,private
train,3244,Ses03M_script03_2_M029,Ses03M,0,private
train,3245,Ses03M_script03_2_M030,Ses03M,0,private
train,3246,Ses03M_script03_2_M031,Ses03M,0,private
train,3247,Ses03M_script03_2_M032,Ses03M,0,private
train,3248,Ses03M_script03_2_M033,Ses03M,0,private
train,3249,Ses03M_script03_2_M034,Ses03M,0,private
train,3250,Ses03M_script03_2_M038,Ses03M,0,private
train,3251,Ses03M_script03_2_M039,Ses03M,0,private
train,3252,Ses03M_script03_2_M040,Ses03M,0,private
train,3253,Ses03M_script03_2_M041,Ses03M,0,private
train,3254,Ses03M_script03_2_M042,Ses03M,0,private
train,3255,Ses03M_script03_2_M043,Ses03M,0,private
train,3256,Ses03M_script03_2_M044,Ses03M,0,private
train,3257,Ses03M_script03_2_M045,Ses03M,0,private
train,3258,Ses03M_script03_2_M046,Ses03M,0,private
train,3259,Ses04F_impro01_F004,Ses04F,0,auxiliary
train,3260,Ses04F_impro01_F008,Ses04F,0,auxiliary
train,3261,Ses04F_impro01_F009,Ses04F,0,auxiliary
train,3262,Ses04F_impro01_F010,Ses04F,0,auxiliary
train,3263,Ses04F_impro01_F012,Ses04F,0,auxiliary
train,3264,Ses04F_impro01_F014,Ses04F,0,auxiliary
train,3265,Ses04F_impro01_F016,Ses04F,0,auxiliary
train,3266,Ses04F_impro01_F019,Ses04F,0,auxiliary
train,3267,Ses04F_impro01_F021,Ses04F,0,auxiliary
train,3268,Ses04F_impro01_F022,Ses04F,0,auxiliary
train,3269,Ses04F_impro01_M005,Ses04M,0,auxiliary
train,3270,Ses04F_impro01_M008,Ses04M,0,auxiliary
train,3271,Ses04F_impro01_M011,Ses04M,0,auxiliary
train,3272,Ses04F_impro01_M014,Ses04M,0,auxiliary
train,3273,Ses04F_impro01_M021,Ses04M,0,auxiliary
train,3274,Ses04F_impro01_M023,Ses04M,0,auxiliary
train,3275,Ses04F_impro01_M024,Ses04M,0,auxiliary
train,3276,Ses04F_impro02_F000,Ses04F,3,auxiliary
train,3277,Ses04F_impro02_F001,Ses04F,3,auxiliary
train,3278,Ses04F_impro02_F002,Ses04F,3,auxiliary
train,3279,Ses04F_impro02_F003,Ses04F,3,auxiliary
train,3280,Ses04F_impro02_F005,Ses04F,3,auxiliary
train,3281,Ses04F_impro02_F006,Ses04F,3,auxiliary
train,3282,Ses04F_impro02_F007,Ses04F,3,auxiliary
train,3283,Ses04F_impro02_F009,Ses04F,3,auxiliary
train,3284,Ses04F_impro02_F011,Ses04F,3,auxiliary
train,3285,Ses04F_impro02_F012,Ses04F,0,auxiliary
train,3286,Ses04F_impro02_F017,Ses04F,0,auxiliary
train,3287,Ses04F_impro02_F018,Ses04F,0,auxiliary
train,3288,Ses04F_impro02_F022,Ses04F,0,auxiliary
train,3289,Ses04F_impro02_F023,Ses04F,3,auxiliary
train,3290,Ses04F_impro02_F024,Ses04F,3,auxiliary
train,3291,Ses04F_impro02_M000,Ses04M,3,auxiliary
train,3292,Ses04F_impro02_M001,Ses04M,3,auxiliary
train,3293,Ses04F_impro02_M004,Ses04M,3,auxiliary
train,3294,Ses04F_impro02_M012,Ses04M,3,auxiliary
train,3295,Ses04F_impro02_M018,Ses04M,0,auxiliary
train,3296,Ses04F_impro02_M020,Ses04M,0,auxiliary
train,3297,Ses04F_impro02_M021,Ses04M,0,auxiliary
train,3298,Ses04F_impro02_M024,Ses04M,3,auxiliary
train,3299,Ses04F_impro02_M025,Ses04M,3,auxiliary
train,3300,Ses04F_impro02_M026,Ses04M,3,auxiliary
train,3301,Ses04F_impro03_F000,Ses04F,1,auxiliary
train,3302,Ses04F_impro03_F001,Ses04F,1,auxiliary
train,3303,Ses04F_impro03_F002,Ses04F,1,auxiliary
train,3304,Ses04F_impro03_F003,Ses04F,1,auxiliary
train,3305,Ses04F_impro03_F004,Ses04F,1,auxiliary
train,3306,Ses04F_impro03_F005,Ses04F,1,auxiliary
train,3307,Ses04F_impro03_F006,Ses04F,1,auxiliary
train,3308,Ses04F_impro03_F007,Ses04F,1,auxiliary
train,3309,Ses04F_impro03_F009,Ses04F,1,auxiliary
train,3310,Ses04F_impro03_F010,Ses04F,1,auxiliary
train,3311,Ses04F_impro03_F011,Ses04F,1,auxiliary
train,3312,Ses04F_impro03_F012,Ses04F,1,auxiliary
train,3313,Ses04F_impro03_F013,Ses04F,1,auxiliary
train,3314,Ses04F_impro03_F014,Ses04F,1,auxiliary
train,3315,Ses04F_impro03_F015,Ses04F,1,auxiliary
train,3316,Ses04F_impro03_F016,Ses04F,1,auxiliary
train,3317,Ses04F_impro03_F017,Ses04F,1,auxiliary
train,3318,Ses04F_impro03_F018,Ses04F,1,auxiliary
train,3319,Ses04F_impro03_F034,Ses04F,1,auxiliary
train,3320,Ses04F_impro03_F036,Ses04F,1,auxiliary
train,3321,Ses04F_impro03_F038,Ses04F,1,auxiliary
train,3322,Ses04F_impro03_F040,Ses04F,1,auxiliary
train,3323,Ses04F_impro03_F041,Ses04F,1,auxiliary
train,3324,Ses04F_impro03_F042,Ses04F,1,auxiliary
train,3325,Ses04F_impro03_F043,Ses04F,1,auxiliary
train,3326,Ses04F_impro03_F044,Ses04F,1,auxiliary
train,3327,Ses04F_impro03_F045,Ses04F,1,auxiliary
train,3328,Ses04F_impro03_F047,Ses04F,1,auxiliary
train,3329,Ses04F_impro03_F048,Ses04F,1,auxiliary
train,3330,Ses04F_impro03_F050,Ses04F,1,auxiliary
train,3331,Ses04F_impro03_F051,Ses04F,1,auxiliary
train,3332,Ses04F_impro03_F052,Ses04F,1,auxiliary
train,3333,Ses04F_impro03_M000,Ses04M,2,auxiliary
train,3334,Ses04F_impro03_M001,Ses04M,2,auxiliary
train,3335,Ses04F_impro03_M003,Ses04M,1,auxiliary
train,3336,Ses04F_impro03_M004,Ses04M,1,auxiliary
train,3337,Ses04F_impro03_M005,Ses04M,1,auxiliary
train,3338,Ses04F_impro03_M014,Ses04M,1,auxiliary
train,3339,Ses04F_impro03_M018,Ses04M,2,auxiliary
train,3340,Ses04F_impro03_M019,Ses04M,2,auxiliary
train,3341,Ses04F_impro03_M020,Ses04M,2,auxiliary
train,3342,Ses04F_impro03_M021,Ses04M,2,auxiliary
train,3343,Ses04F_impro03_M027,Ses04M,2,auxiliary
train,3344,Ses04F_impro03_M028,Ses04M,2,auxiliary
train,3345,Ses04F_impro03_M029,Ses04M,2,auxiliary
train,3346,Ses04F_impro03_M030,Ses04M,2,auxiliary
train,3347,Ses04F_impro03_M031,Ses04M,2,auxiliary
train,3348,Ses04F_impro03_M032,Ses04M,2,auxiliary
train,3349,Ses04F_impro03_M033,Ses04M,2,auxiliary
train,3350,Ses04F_impro03_M034,Ses04M,2,auxiliary
train,3351,Ses04F_impro03_M035,Ses04M,2,auxiliary
train,3352,Ses04F_impro03_M036,Ses04M,1,auxiliary
train,3353,Ses04F_impro03_M037,Ses04M,1,auxiliary
train,3354,Ses04F_impro03_M038,Ses04M,1,auxiliary
train,3355,Ses04F_impro03_M039,Ses04M,1,auxiliary
train,3356,Ses04F_impro03_M040,Ses04M,1,auxiliary
train,3357,Ses04F_impro03_M041,Ses04M,1,auxiliary
train,3358,Ses04F_impro03_M042,Ses04M,1,auxiliary
train,3359,Ses04F_impro03_M043,Ses04M,1,auxiliary
train,3360,Ses04F_impro03_M047,Ses04M,2,auxiliary
train,3361,Ses04F_impro04_F000,Ses04F,2,auxiliary
train,3362,Ses04F_impro04_F005,Ses04F,0,auxiliary
train,3363,Ses04F_impro04_F006,Ses04F,0,auxiliary
train,3364,Ses04F_impro04_F008,Ses04F,0,auxiliary
train,3365,Ses04F_impro04_F011,Ses04F,0,auxiliary
train,3366,Ses04F_impro04_F013,Ses04F,0,auxiliary
train,3367,Ses04F_impro04_F014,Ses04F,0,auxiliary
train,3368,Ses04F_impro04_F015,Ses04F,0,auxiliary
train,3369,Ses04F_impro04_F016,Ses04F,0,auxiliary
train,3370,Ses04F_impro04_F017,Ses04F,0,auxiliary
train,3371,Ses04F_impro04_F018,Ses04F,0,auxiliary
train,3372,Ses04F_impro04_F025,Ses04F,0,auxiliary
train,3373,Ses04F_impro04_F030,Ses04F,0,auxiliary
train,3374,Ses04F_impro04_F031,Ses04F,0,auxiliary
train,3375,Ses04F_impro04_M001,Ses04M,2,auxiliary
